KO	SRS011061	SRS012273	SRS011134	SRS011239
K01697	0.0	0.005885209399455483	0.0003034091761989416	0.004067619112767167
K01698	0.03610088935394938	0.17858461418704782	0.08396185803020095	0.08490580998501893
K01699	0.0	0.0075915095594402135	0.0010937328534483478	0.00020450723133439282
K01702	0.0	2.851700978752222e-06	2.419080438826215e-05	7.544691167423436e-06
K01703	1.0252497567385388	1.017203630420663	1.0364066197860062	1.206767429064532
K01704	0.8674316283541287	1.1332930165070034	0.9469335557677192	0.8016598480603525
K01706	0.0001811656390982708	0.012962230101913046	0.0017036228351356498	0.009064417946665126
K01708	0.0002241387038734941	0.010782885776732231	0.012746362281286023	0.007109340932319212
K01709	0.2748790846291495	0.4585875483673714	0.14315735676248667	0.18148313925661766
K01710	1.3941038219073179	1.042749353064529	1.1791798718033317	1.1765519543816652
K01711	1.5206095541069935	0.5790156619060529	0.5490313020853329	1.827512375517405
K01712	0.7265313265734932	0.3642391994000718	0.3415690097527142	0.7392544492563631
K01713	0.0008537531671219059	0.04945437413966193	0.0001792278512561282	0.029830342312720116
K01714	0.8342306994995345	0.8756548242960259	1.2054313972189081	1.122424643896199
K01715	0.08491917144831983	0.2089450184464748	0.32636310243154204	0.17154654657302754
K01716	0.0003648664737369587	0.0024103504109261368	0.0004227583543928192	0.0002075112711562985
K01719	1.0266035296531082	0.4891031300013301	0.6466749898497888	0.6849895949027716
K01720	0.0	0.002188989654965511	0.0	7.249486499127277e-05
K01724	0.0	0.0002740098775406116	0.0	0.0
K01725	0.0034320701588111294	0.026826437961662872	0.012346289642071235	0.00035359000838618165
K01726	0.0027469924892593893	0.0	0.025734573516670228	0.018385900294135515
K01727	0.0	0.00017625423073362853	6.002238356103615e-05	7.773244792697116e-06
K01728	0.001679386582741485	0.006131721873911852	0.0021896495919940455	0.0019101153911019588
K01729	0.25924914291123036	0.032852014820417094	0.006693582623148099	0.06251004052834457
K01730	0.2788952643807626	0.20509871342826014	0.10469287595635202	0.5010601753074356
K01732	0.0	0.0	0.00028941848665547124	0.0
K01733	0.9303931894983059	1.0589695181708623	0.794628095552413	1.0645497214746786
K01734	1.3146175873669996	1.3270028382148187	1.2222307356888744	0.8678261605641674
K01735	0.6479130154849456	1.0908629481002143	0.9625166453864252	0.8030762549402067
K01736	1.0295281394679818	0.9351480807139502	0.7168012924865974	0.9026455032936427
K01737	1.0479387569299103	0.9939692265585263	0.6027685227895985	0.8333557956703814
K01738	0.9728049080052434	1.2906013792586113	0.8250212808725585	0.7439418845719027
K01739	0.017818880067988076	0.05410498798834404	0.018992686828965166	0.021806476790611082
K01740	1.3779593634454381	1.2933622097501172	1.2523047565800238	1.4617434976906092
K01744	0.6098899039041527	0.4748094661416815	0.4473900875185315	0.6958331754785794
K01745	1.0735690795483799	0.5958255354260461	0.4276473690057217	0.6279677661993385
K01746	0.0007754667792646121	0.002138274150308868	0.0028492077373504536	7.74539306945446e-05
K01749	0.031894900860839646	0.1559198915070917	0.05048447927767749	0.10697735621418523
K01750	0.00047453117486899454	0.002517347885700119	0.0005835712840736107	0.00018908517403027296
K01751	0.005215673179658433	0.07976425733498547	0.02208497108580405	0.046678854157074054
K01752	0.7114756229520998	1.0261802102891344	0.7287796871711767	0.7724330828583812
K01753	0.00829305498529712	0.007950017569710475	0.0858603779218307	0.0007752789843080573
K01754	0.4837520325827226	0.48896915386388534	0.5797189212146089	0.747436391870548
K01755	0.8435763978516984	0.7117872538229408	0.7001248241357806	1.0564852967412812
K01756	0.959555412925017	0.9069084313280558	0.9608355846995756	1.0375817210712568
K01758	0.0	0.000788193378961747	0.0005023920765778065	0.00029580869960613496
K01759	0.9730415285917413	1.229024745307426	0.9977551348809037	1.2985996064600545
K01760	0.000558797100183703	0.027192020267465568	0.002718277916503607	0.004423868071843872
K01761	0.005773156899921686	0.01517500875931851	0.03562853258932718	0.011973125743721252
K01766	0.0010611889310034163	0.006703915886999403	0.0011923973637159749	0.0004478791099061122
K01768	0.8314649001191622	0.5620019675357137	0.6834899534053781	0.8452337034680765
K01770	1.0823631111446603	1.0376720166606082	0.5953061012245742	1.0530379739495148
